"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","identificationRemarks","reproductiveCondition","informationWithheld","occurrenceRemarks","elevation","institutionKey","recordNumber","habitat","associatedTaxa","http://unknown.org/recordID","locality","rights","startDayOfYear","http://unknown.org/recordEnteredBy","verbatimElevation","collectionID","higherClassification","county","language","otherCatalogNumbers","projectId","individualCount","elevationAccuracy","depth","depthAccuracy","institutionID","dynamicProperties","namePublishedInYear","fieldNumber","type","preparations","nameAccordingTo","acceptedNameUsage","verbatimCoordinateSystem","locationID","ownerInstitutionCode","datasetID","bibliographicCitation","georeferenceSources","parentNameUsage","continent","eventRemarks","nomenclaturalStatus","nomenclaturalCode","endDayOfYear","collectionKey","locationRemarks","higherGeography","georeferencedDate","georeferenceProtocol","georeferenceVerificationStatus","networkKeys","identificationVerificationStatus","locationAccordingTo","georeferencedBy","organismID","previousIdentifications","identificationQualifier","accessRights","typeStatus","disposition","taxonConceptID","associatedSequences"
"119","Asclepias lemmonii A.Gray","NA","NA","typstativ,osiic,diffown","gbif","3307741731","Asclepias lemmonii A.Gray","8016518a-f762-11e1-a439-00145eb45e9a","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","MX","DWC_ARCHIVE","2021-07-16T22:12:21.795+00:00","2022-01-29T19:48:20.462+00:00","190","ff90b050-c256-11db-b71b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Durango","1982","7","2","4565","2021-03-22T00:00:00.000+00:00","2022-01-29T19:48:20.462+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE",NA,"Magnoliopsida","MX","Mexico","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","urn:catalog:IBUNAM:MEXU:423136:15ed1b734120ed5853f9a85429fb62e1",NA,NA,"Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM",NA,"3307741731","MEXU","urn:catalog:IBUNAM:MEXU:423136:15ed1b734120ed5853f9a85429fb62e1","dcc58684571ac15018d4efb0ee443870","Rafael Hernández Magaña","423136","IBUNAM",NA,"S. P. Lynch",NA,"515912",NA,NA,NA,NA,"2000",NA,NA,"Bosque de pino-encino principalmente. Suelo casi negro, somero.",NA,NA,"Barranca de los Mimbres, 40 km al oeste de Durango.",NA,"182",NA,NA,"5250","Plantae; Tracheophyta; Equisetopsida; Gentianales; Apocynaceae; Asclepias","DURANGO","es",NA,"SNIB-KE002-KE0022006F_MEXU_PV_2020.08.06-plantas vasculares","1","NA","NA","NA","20",NA,"1883","7567","Event","Herborizado","Juárez-Jaimes, Alvarado-Cárdenas & Villaseñor, 2007","Asclepias lemmonii",NA,"206623","Instituto de Biología, Universidad Nacional Autónoma de México","15ed1b734120ed5853f9a85429fb62e1","Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México",NA,"Asclepias",NA,NA,"taxonomicStatus: Aceptado",NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Asclepias lemmonii A.Gray","-109.28","31.9552","gass84,incomis,inmafu","gbif","2270616362","Asclepias lemmonii A.Gray","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","US","DWC_ARCHIVE","2022-03-01T16:31:57.973+00:00","2022-03-01T16:37:07.124+00:00","132","96710dc8-fecb-440d-ae3e-c34ae8a9616f","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Arizona","1982","8","14","4608","2022-01-03T12:20:05.000+00:00","2022-03-01T16:37:07.124+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=693473","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"693473",NA,NA,NA,NA,"2270616362","Plants","cac237bb-6e3a-4d63-8f37-b43a5a7bbd0d","3763","M Butterwick; S Morin",NA,"ASU",NA,NA,NA,NA,NA,"sterile",NA,"Corolla cream with pink edges","2195","530c45d0-e0f7-401d-b3f6-34f58482c485","8340-2 of 2","Oak-pine community",NA,"urn:uuid:cac237bb-6e3a-4d63-8f37-b43a5a7bbd0d","Chiricahua Peak 15' Quad; Chiricahua Mountains, 10 mi west of Portal along road to Onion Saddle","http://creativecommons.org/licenses/by-nc/3.0/","226","Deanna","7200ft","a2e32c87-d320-4a01-bafd-a9182ae2e191","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Gentianales|Apocynaceae|Asclepias","Cochise County",NA,"213424",NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"+-3 miles, lat-long estimated                                                                       ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Asclepias lemmonii A.Gray","-109.28","31.9552","gass84,incomis,inmafu","gbif","2270619298","Asclepias lemmonii A.Gray","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","US","DWC_ARCHIVE","2022-03-01T16:31:57.973+00:00","2022-03-01T16:37:06.654+00:00","132","96710dc8-fecb-440d-ae3e-c34ae8a9616f","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Arizona","1982","8","14","4608","2022-01-03T12:20:05.000+00:00","2022-03-01T16:37:06.654+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=693472","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"693472",NA,NA,NA,NA,"2270619298","Plants","b38bf788-ac9e-4419-a531-399b8d962b56","3763","M Butterwick; S Morin",NA,"ASU",NA,NA,NA,NA,NA,"flowers",NA,"Corolla cream with pink edges","2195","530c45d0-e0f7-401d-b3f6-34f58482c485","8340-1 of 2","Oak-pine community",NA,"urn:uuid:b38bf788-ac9e-4419-a531-399b8d962b56","Chiricahua Peak 15' Quad; Chiricahua Mountains, 10 mi west of Portal along road to Onion Saddle","http://creativecommons.org/licenses/by-nc/3.0/","226","Deanna","7200ft","a2e32c87-d320-4a01-bafd-a9182ae2e191","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Gentianales|Apocynaceae|Asclepias","Cochise County",NA,"213423",NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"+-3 miles, lat-long estimated                                                                       ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Asclepias lemmonii A.Gray","NA","NA","","gbif","1274654241","Asclepias lemmonii A.Gray","7fd12114-9010-4c13-8f46-990fe04ca882","aa40a1e0-818b-11d9-b6d0-b8a03c50a862","fb3dafd2-6b38-4b1d-956e-26e587af54ed","US","DWC_ARCHIVE","2021-11-26T09:54:50.665+00:00","2022-01-30T12:48:47.023+00:00","127","aa40a1e0-818b-11d9-b6d0-b8a03c50a862","OCCURRENCE","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Arizona","1981","7","8","4206",NA,"2022-01-30T12:48:47.023+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE",NA,"Magnoliopsida","US","United States of America","NatureServe","6-13149-172",NA,NA,"NatureServe Network Species Occurrence Data",NA,"1274654241","AZ-NHP","6-13149-172",NA,NA,"6-13149-172","NTSRV",NA,NA,NA,NA,NA,NA,NA,NA,"1821.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cochise",NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.131047",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Asclepias lemmonii A.Gray","-106.491667","29.075","cdround,gass84,gdativ,colmafu,inmafu","gbif","1899730580","Asclepias lemmonii A.Gray","1a9d08bb-9e2c-4540-8f7f-3205846b6ddc","52c8f620-1816-11da-9544-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2022-03-07T19:42:24.960+00:00","2022-03-07T19:43:16.546+00:00","279","2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","1981-07-15T00:00:00","NA","Chihuahua","1981","7","15","4213","2021-11-18T16:41:23.535+00:00","2022-03-07T19:43:16.546+00:00","http://arctos.database.museum/guid/UTEP:Herb:17860","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico",NA,"http://arctos.database.museum/guid/UTEP:Herb:17860?seid=4139416",NA,"15 JUL 1981",NA,"7.5 mi. (by Rd) W Bella Vista, on Mesa La Boquilla (29 Deg 04' 30""N, 106 Deg 29'30""W) 2020 M","1899730580","Herb","http://arctos.database.museum/guid/UTEP:Herb:17860?seid=4139416",NA,"Collector(s): Richard D. Worthington","UTEP:Herb:17860","UTEP","1981-07-15","Richard D. Worthington",NA,NA,"Former nature_of_id: expert.",NA,NA,NA,"2020","adbcf6bb-4718-4f96-bd4f-cad7116f0d60","RDW 7306","on open rocky and grassy crest of mountain with few scattered oak and pinyon",NA,NA,"7.5 miles W (by road) Bella Vista, on Mesa La Boquilla",NA,NA,NA,NA,"120","Plantae, Tracheophyta, Magnoliopsida, Gentianales, Asclepiadaceae, Asclepias,","Chihuahua",NA,"collector number=RDW 7306",NA,"NA","0","NA","NA","UTEP","height=1.5 m",NA,NA,NA,"whole organism",NA,NA,"deg. min. sec.",NA,NA,NA,NA,"collector's notes",NA,"NORTH_AMERICA",NA,NA,"ICBN","196","6078db64-c83f-46b6-9c86-e99f00c0167d","Sierra Del Nido Complex","North America, Mexico, Chihuahua, Chihuahua","1981-07-15 00:00:00","not recorded","unverified","1f2c0cbe-40df-43f6-ba07-e76133e78c31","features","Richard D. Worthington","Richard D. Worthington","http://arctos.database.museum/guid/UTEP:Herb:17860","[{""scientific_name"":""Asclepias lemmonii"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""1981-07-15"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: expert."",""idby"":""Richard D. Worthington"",""concept_label"":null}]","A","http://vertnet.org/resources/norms.html",NA,NA,NA,NA
"124","Asclepias lemmonii A.Gray","NA","NA","","gbif","1274654528","Asclepias lemmonii A.Gray","7fd12114-9010-4c13-8f46-990fe04ca882","aa40a1e0-818b-11d9-b6d0-b8a03c50a862","fb3dafd2-6b38-4b1d-956e-26e587af54ed","US","DWC_ARCHIVE","2021-11-26T09:54:50.665+00:00","2022-01-30T12:49:24.979+00:00","127","aa40a1e0-818b-11d9-b6d0-b8a03c50a862","OCCURRENCE","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Arizona","1981","10","14","4304",NA,"2022-01-30T12:49:24.979+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE",NA,"Magnoliopsida","US","United States of America","NatureServe","6-5024-172",NA,NA,"NatureServe Network Species Occurrence Data",NA,"1274654528","AZ-NHP","6-5024-172",NA,NA,"6-5024-172","NTSRV",NA,NA,NA,NA,NA,NA,NA,NA,"1744.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cochise",NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.131047",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Asclepias lemmonii A.Gray","NA","NA","","gbif","1274654857","Asclepias lemmonii A.Gray","7fd12114-9010-4c13-8f46-990fe04ca882","aa40a1e0-818b-11d9-b6d0-b8a03c50a862","fb3dafd2-6b38-4b1d-956e-26e587af54ed","US","DWC_ARCHIVE","2021-11-26T09:54:50.665+00:00","2022-01-30T12:48:46.853+00:00","127","aa40a1e0-818b-11d9-b6d0-b8a03c50a862","OCCURRENCE","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Arizona","1981","10","17","4307",NA,"2022-01-30T12:48:46.853+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE",NA,"Magnoliopsida","US","United States of America","NatureServe","6-14113-172",NA,NA,"NatureServe Network Species Occurrence Data",NA,"1274654857","AZ-NHP","6-14113-172",NA,NA,"6-14113-172","NTSRV",NA,NA,NA,NA,NA,NA,NA,NA,"1828.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cochise",NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.131047",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","Asclepias lemmonii A.Gray","-110.321204","31.439719","colmafu,inmafu","gbif","3122396383","Asclepias lemmonii A.Gray","1a9d08bb-9e2c-4540-8f7f-3205846b6ddc","52c8f620-1816-11da-9544-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2022-03-07T19:42:24.960+00:00","2022-03-07T19:43:18.746+00:00","279","2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","1981-10-14T00:00:00","276","Arizona","1981","10","14","4304",NA,"2022-03-07T19:43:18.746+00:00","http://arctos.database.museum/guid/UTEP:Herb:17023","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America",NA,"http://arctos.database.museum/guid/UTEP:Herb:17023?seid=5068346",NA,"14 OCT 1981",NA,"Ramsey Canyon, 0.3 miles (by Old Brown Canyon Trail) W Ramsey Creek (T23S, R20E, SW 1/4 SW 1/4 Sec.9) 6700 Ft","3122396383","Herb","http://arctos.database.museum/guid/UTEP:Herb:17023?seid=5068346",NA,"Collector(s): Frank W. Reichenbacher","UTEP:Herb:17023","UTEP","1981-10-14","Frank W. Reichenbacher",NA,NA,"Former nature_of_id: legacy.",NA,NA,NA,"2042","adbcf6bb-4718-4f96-bd4f-cad7116f0d60",NA,"on e-facing sope in arizona white oak-mountain mahogany woods",NA,NA,"Ramsey Canyon, 0.3 miles (by Old Brown Canyon Trail) W of Ramsey Creek",NA,NA,NA,NA,"120","Plantae, Tracheophyta, Magnoliopsida, Gentianales, Asclepiadaceae, Asclepias,","Cochise County",NA,NA,NA,"NA","0","NA","NA","UTEP",NA,NA,NA,NA,"whole organism",NA,NA,"decimal degrees",NA,NA,NA,NA,"GeoLocate",NA,"NORTH_AMERICA",NA,NA,"ICBN","287","6078db64-c83f-46b6-9c86-e99f00c0167d","T23S, R20E, SW 1/4 SW 1/4 Sec.9, Huachuca Mountains; georeferencing remarks: placed coordinates at 6700 ft contour in TRS","North America, United States, Arizona, Cochise County","2021-03-02 00:00:00","MaNIS georeferencing guidelines","accepted","1f2c0cbe-40df-43f6-ba07-e76133e78c31","unknown","Mingna Zhuang","Mingna Zhuang","http://arctos.database.museum/guid/UTEP:Herb:17023","[{""scientific_name"":""Asclepias lemmonii"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1981-10-14"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Frank W. Reichenbacher"",""concept_label"":null}]","A","http://vertnet.org/resources/norms.html",NA,NA,NA,NA
"127","Asclepias lemmonii A.Gray","-106.379167","24.166667","cdround,elmms,gass84,typstativ,osiic,diffown","gbif","1895937038","Asclepias lemmonii A.Gray","7faac758-f762-11e1-a439-00145eb45e9a","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","MX","DWC_ARCHIVE","2021-11-20T05:54:39.799+00:00","2022-01-29T12:03:55.904+00:00","189","ff90b050-c256-11db-b71b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"50","Sinaloa","1980","8","16","3880","2021-03-19T00:00:00.000+00:00","2022-01-29T12:03:55.904+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","urn:catalog:ENCB-IPN:ENCB:NO DISPONIBLE:55ee806e3af2701e3ec83a8fa31f2e7e",NA,NA,"La familia Asclepiadaceae en México",NA,"1895937038","ENCB","urn:catalog:ENCB-IPN:ENCB:NO DISPONIBLE:55ee806e3af2701e3ec83a8fa31f2e7e","09ebc815585d7b2a9e64d3418015eecc","R. Vega A.; S. Palazuelos N.","NO DISPONIBLE","ENCB-IPN","00:00:00","V. Juárez J.",NA,"6010",NA,NA,NA,"NO DISPONIBLE","450",NA,NA,"NO DISPONIBLE",NA,NA,"La Cebolla a 40 km al N de San Ignacio",NA,"229",NA,NA,"546","Plantae; Tracheophyta; Equisetopsida; Gentianales; Apocynaceae; Asclepias","SAN IGNACIO","es",NA,"SNIB-EE001-EE0010707F-ND","1","450","0","0","2028","TipoVegetacion / Bosque de Quercus Características de Plantas / ColorFlor: Blanco con rosa Características de Plantas / Tamaño: 0.40 - 0.70 m Forma de crecimiento / Hierba: Herbácea Otros Datos Ejemplar / Abundancia: Escasa Otros Datos Ejemplar / Capturista: mina Otros Datos Ejemplar / FechaCapturaEjemplar: 11/12/2006 12:43:15 p.m.","1883","760","Event","Herborizado","Juárez-Jaimes, Alvarado-Cárdenas & Villaseñor, 2007","Asclepias lemmonii","grados minutos segundos","3796","Departamento de Botánica, Escuela Nacional de Ciencias Biológicas, Instituto Politécnico Nacional","55ee806e3af2701e3ec83a8fa31f2e7e","Skovmand B. 1997. Colección, preservación y caracterización de cultivares criollos de origen español de trigo y centeno de México. Centro Internacional de Mejoramiento de Maíz y Trigo. Bases de datos SNIB-CONABIO, proyecto E001. México, D. F.","Mapa, INEGI, 1:50 000","Asclepias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","Asclepias lemmonii A.Gray","NA","NA","","gbif","1274654774","Asclepias lemmonii A.Gray","7fd12114-9010-4c13-8f46-990fe04ca882","aa40a1e0-818b-11d9-b6d0-b8a03c50a862","fb3dafd2-6b38-4b1d-956e-26e587af54ed","US","DWC_ARCHIVE","2021-11-26T09:54:50.665+00:00","2022-01-30T12:48:46.175+00:00","127","aa40a1e0-818b-11d9-b6d0-b8a03c50a862","OCCURRENCE","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Arizona","1978","9","12","3176",NA,"2022-01-30T12:48:46.175+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE",NA,"Magnoliopsida","US","United States of America","NatureServe","6-14481-172",NA,NA,"NatureServe Network Species Occurrence Data",NA,"1274654774","AZ-NHP","6-14481-172",NA,NA,"6-14481-172","NTSRV",NA,NA,NA,NA,NA,NA,NA,NA,"1676.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cochise",NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.131047",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","Asclepias lemmonii A.Gray","-106.509492","29.351351","colmano,inmafu","gbif","1846527261","Asclepias lemmonii A.Gray","3c59bd42-7bfd-421b-8da4-275780390e4c","e1f6195c-b21b-4601-809e-bdf0488ee9a4","ac2ad091-91eb-482d-a73f-061744da5dbf","US","DWC_ARCHIVE","2022-03-01T16:32:00.867+00:00","2022-03-01T16:33:10.068+00:00","181","96710dc8-fecb-440d-ae3e-c34ae8a9616f","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","1991-02-13T00:00:00","15000","Chihuahua","1976","8","9","2412","2017-08-19T14:09:30.000+00:00","2022-03-01T16:33:10.068+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3081857","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico",NA,"3081857",NA,NA,NA,NA,"1846527261",NA,"90dfa948-3eba-4c61-9cb8-84a3136a2781","3763","Rodney G. Engard","DES00015193","DES",NA,NA,NA,NA,NA,"flowers",NA,"From Engard's label for his collection No. 967 of same species at same location on same date.; Herbs to 1.2 meters high. Single stemmed. Spherical head of flowers.","1696","a8dfdf0d-ceae-466f-ab90-393a0d2319be","966-A","In shade of Quercus grove on bench above narrow canyon stream.",NA,"urn:uuid:90dfa948-3eba-4c61-9cb8-84a3136a2781","N. side Canyon de la Santa Clara, 6 mi from Mexican Hgwy. 45.","http://creativecommons.org/licenses/by-nc/3.0/","222","Jmurphy","5565ft","edb9860c-c481-4d19-88cc-224a536ebcd4","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Gentianales|Apocynaceae|Asclepias",NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"georef batch tool 2013-08-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"reviewed - high confidence","NULL",NA,NA,"Velia M",NA,NA,"Pat Comus",NA,NA,NA,NA,NA
"130","Asclepias lemmonii A.Gray","-106.509492","29.351351","colmano,inmafu","gbif","1846527437","Asclepias lemmonii A.Gray","3c59bd42-7bfd-421b-8da4-275780390e4c","e1f6195c-b21b-4601-809e-bdf0488ee9a4","ac2ad091-91eb-482d-a73f-061744da5dbf","US","DWC_ARCHIVE","2022-03-01T16:32:00.867+00:00","2022-03-01T16:33:20.358+00:00","181","96710dc8-fecb-440d-ae3e-c34ae8a9616f","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"15000","Chihuahua","1976","8","9","2412","2017-08-20T14:59:09.000+00:00","2022-03-01T16:33:20.358+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3082100","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico",NA,"3082100",NA,NA,NA,NA,"1846527437",NA,"9a0b3c65-5326-4b48-9e72-6c887dbad3fa","3763","Rodney G. Engard","DES00065140","DES",NA,NA,NA,NA,NA,NA,NA,NA,"NA","a8dfdf0d-ceae-466f-ab90-393a0d2319be","966-B",NA,NA,"urn:uuid:9a0b3c65-5326-4b48-9e72-6c887dbad3fa","N. side Canyon de la Santa Clara, 6mi. from Mex.Hgwy. 45","http://creativecommons.org/licenses/by-nc/3.0/","222","egruber",NA,"edb9860c-c481-4d19-88cc-224a536ebcd4","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Gentianales|Apocynaceae|Asclepias",NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"georef batch tool 2013-08-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"reviewed - high confidence","NULL",NA,NA,"Velia M",NA,NA,NA,NA,NA,NA,NA,NA
